ID,Date House was Sold,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Renovated Year,Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft)
2916200065,15 January 2016,460000.0,3,1.5,1870.0,15685.0,1.0,No,None,Fair,7,1470.0,400,82,0,98133.0,47.723,-122.353,1340.0,7620
6141100038,14 June 2017,440150.0,2,1.0,1110.0,6800.0,1.0,No,None,Excellent,7,1000.0,110,71,0,98133.0,47.7184,-122.355,1410.0,6963
2806800090,14 November 2017,390000.0,3,1.75,2200.0,8036.0,1.0,No,None,Fair,7,1270.0,930,40,0,98011.0,47.7763,-122.209,1850.0,7563
312000265,15 May 2016,375000.0,2,1.0,790.0,5120.0,1.0,No,None,Fair,6,790.0,0,68,0,98136.0,47.556999999999995,-122.395,1250.0,5120
2938200040,14 December 2017,224950.0,3,1.5,1630.0,9282.0,1.0,No,None,Good,7,1630.0,0,55,0,98022.0,47.2021,-122.00200000000001,1420.0,9282
114101161,14 August 2017,480000.0,3,1.5,2100.0,67269.0,1.0,No,None,Good,7,1220.0,880,69,0,98028.0,47.7592,-122.23,1610.0,15999
1862400353,15 March 2016,721000.0,4,2.75,2690.0,5400.0,2.0,No,None,Fair,7,2210.0,480,78,2009,98117.0,47.6963,-122.367,1620.0,5400
179000100,14 August 2017,174000.0,2,1.0,600.0,4854.0,1.0,No,None,Excellent,6,600.0,0,96,0,98168.0,47.4927,-122.28,1470.0,5000
7812800865,14 November 2017,170000.0,2,1.0,810.0,9882.0,1.0,No,None,Fair,6,810.0,0,74,0,98178.0,47.4925,-122.23899999999999,950.0,7200
809002390,15 January 2016,658000.0,3,1.5,1660.0,3190.0,1.5,No,None,Fair,7,1660.0,0,99,0,98109.0,47.6368,-122.351,2200.0,3240
2925059294,15 March 2016,860000.0,3,2.0,1880.0,8494.0,1.0,No,None,Good,7,1200.0,680,50,0,98004.0,47.6217,-122.19200000000001,1290.0,9128
7574200210,14 June 2017,407450.0,4,1.5,2310.0,68824.0,2.0,No,None,Good,7,2310.0,0,50,0,98010.0,47.3354,-122.031,2020.0,39900
5634500775,15 January 2016,615000.0,4,1.5,2650.0,34000.0,2.0,No,None,Good,7,2650.0,0,88,0,98028.0,47.7516,-122.23700000000001,1960.0,34000
8965460090,15 April 2016,920000.0,4,3.0,3130.0,12381.0,2.0,No,None,Fair,9,3130.0,0,23,0,98006.0,47.5599,-122.118,3250.0,10049
1796350300,14 July 2017,195000.0,2,1.0,860.0,10400.0,1.0,No,None,Good,6,860.0,0,35,0,98042.0,47.3682,-122.096,1390.0,9086
428000150,14 July 2017,269950.0,3,1.0,990.0,9950.0,1.0,No,None,Excellent,7,990.0,0,57,0,98056.0,47.5104,-122.171,1370.0,9260
2323089009,15 January 2016,855000.0,4,3.5,4030.0,1024068.0,2.0,No,None,Fair,10,4030.0,0,12,0,98045.0,47.4619,-121.744,1830.0,11700
3528900735,14 September 2017,620000.0,3,2.25,1780.0,1429.0,3.0,No,None,Fair,8,1570.0,210,11,0,98109.0,47.6413,-122.346,1470.0,1799
3904100220,14 December 2017,276000.0,2,2.0,1480.0,6075.0,1.0,No,None,Excellent,7,740.0,740,99,0,98118.0,47.5317,-122.27600000000001,1230.0,6053
254000735,14 August 2017,329000.0,3,1.0,1140.0,5258.0,1.5,No,None,Fair,6,1140.0,0,107,0,98146.0,47.5122,-122.383,1140.0,5280
7893205080,14 October 2017,270000.0,3,1.5,1230.0,7500.0,1.0,No,None,Fair,7,1230.0,0,56,0,98198.0,47.4202,-122.331,1260.0,7800
4397010300,14 November 2017,440000.0,4,2.5,3080.0,10646.0,2.0,No,None,Fair,9,3080.0,0,25,0,98042.0,47.3828,-122.148,2740.0,9994
1150000740,14 October 2017,639000.0,4,2.5,1990.0,8034.0,2.0,No,None,Good,10,1990.0,0,29,0,98029.0,47.56100000000001,-122.01799999999999,2580.0,8034
1926049141,14 October 2017,403500.0,1,1.0,700.0,5621.0,1.0,No,None,Good,6,700.0,0,73,0,98133.0,47.733999999999995,-122.353,1020.0,5621
7011201016,14 October 2017,585000.0,3,2.5,1700.0,1156.0,2.0,No,Twice,Fair,9,1320.0,380,16,0,98119.0,47.6373,-122.369,1710.0,1686
3028200100,14 August 2017,216000.0,2,1.0,860.0,9000.0,1.0,No,None,Good,6,860.0,0,76,0,98168.0,47.4801,-122.315,990.0,9975
8081010040,14 September 2017,1129575.0,3,2.5,3160.0,24437.0,1.0,No,Thrice,Fair,10,2160.0,1000,27,0,98006.0,47.5531,-122.131,3990.0,11977
3023049186,15 April 2016,575000.0,3,2.0,2500.0,30056.0,1.0,No,None,Excellent,8,1840.0,660,64,0,98166.0,47.4468,-122.337,2500.0,30000
8029900110,14 November 2017,430000.0,4,2.5,3000.0,9460.0,2.0,No,None,Fair,9,3000.0,0,17,0,98031.0,47.3959,-122.211,3000.0,8450
9367200205,15 March 2016,660000.0,2,1.0,1670.0,8195.0,1.0,No,None,Fair,7,1670.0,0,64,1975,98033.0,47.6627,-122.19200000000001,1980.0,7500
5550300205,15 April 2016,338000.0,2,1.0,690.0,6400.0,1.0,No,None,Fair,6,690.0,0,75,0,98126.0,47.5287,-122.367,1000.0,6400
8820901415,14 May 2017,400000.0,4,2.75,1240.0,3867.0,1.0,No,None,Fair,7,800.0,440,31,0,98125.0,47.7157,-122.28399999999999,1150.0,7733
6018500120,15 February 2016,210000.0,2,1.0,900.0,5000.0,1.0,No,None,Excellent,6,900.0,0,88,1990,98022.0,47.2008,-121.995,1150.0,5000
3826000665,14 May 2017,305000.0,4,1.75,2200.0,8100.0,1.5,No,None,Excellent,6,1400.0,800,76,0,98168.0,47.4945,-122.303,1520.0,8100
1025079086,14 August 2017,365000.0,2,1.0,960.0,223898.0,1.0,No,None,Fair,6,960.0,0,33,0,98014.0,47.6668,-121.89200000000001,1830.0,230868
2621660040,14 June 2017,325000.0,5,2.75,2130.0,6222.0,1.0,No,None,Fair,7,1300.0,830,27,0,98118.0,47.5272,-122.27600000000001,2130.0,6222
8731982550,14 December 2017,245000.0,4,1.75,2020.0,8800.0,1.0,No,None,Good,8,2020.0,0,49,0,98023.0,47.3202,-122.384,2320.0,8000
4324500180,14 September 2017,182000.0,3,1.0,1060.0,7350.0,1.0,No,None,Good,7,1060.0,0,59,0,98032.0,47.3809,-122.287,1060.0,7350
1702901485,14 June 2017,440000.0,2,1.0,1230.0,6600.0,1.0,No,None,Fair,7,1130.0,100,112,0,98118.0,47.5573,-122.28200000000001,1260.0,5060
251300110,14 July 2017,225000.0,3,2.25,2510.0,12013.0,2.0,No,None,Fair,8,2510.0,0,30,0,98003.0,47.3473,-122.314,1870.0,8017
251300110,15 January 2016,358000.0,3,2.25,2510.0,12013.0,2.0,No,None,Fair,8,2510.0,0,30,0,98003.0,47.3473,-122.314,1870.0,8017
461002615,14 December 2017,580000.0,5,2.5,2720.0,5000.0,1.5,No,None,Good,7,1530.0,1190,79,0,98117.0,47.6827,-122.376,1210.0,5000
8091401030,15 April 2016,240000.0,3,1.5,1070.0,8886.0,1.0,No,None,Good,7,1070.0,0,34,0,98030.0,47.3516,-122.166,1730.0,9461
3924500040,15 April 2016,700000.0,4,3.25,3580.0,43093.0,1.0,No,None,Good,8,3580.0,0,28,0,98024.0,47.5595,-121.90100000000001,2070.0,43093
9432900040,14 July 2017,325000.0,4,2.5,2230.0,8500.0,2.0,No,None,Fair,8,2230.0,0,24,0,98022.0,47.2082,-122.009,2270.0,8770
2426049125,14 November 2017,488000.0,4,2.25,2500.0,10890.0,1.0,No,None,Excellent,7,1800.0,700,40,0,98034.0,47.7318,-122.23899999999999,2500.0,7467
2883201055,14 September 2017,875000.0,4,1.0,1670.0,4600.0,1.5,No,None,Excellent,8,1670.0,0,112,0,98103.0,47.6838,-122.33200000000001,1820.0,4600
1795900360,14 June 2017,615000.0,4,2.5,2150.0,9070.0,2.0,No,None,Good,8,2150.0,0,33,0,98052.0,47.7279,-122.10700000000001,2230.0,8995
9542830690,14 November 2017,321000.0,3,2.5,2020.0,4183.0,2.0,No,None,Fair,7,2020.0,0,6,0,98038.0,47.3658,-122.01700000000001,2030.0,4140
1245500690,14 June 2017,1040000.0,3,2.5,2230.0,5750.0,2.0,No,None,Fair,9,2230.0,0,15,0,98033.0,47.6938,-122.213,1900.0,8238
7454000315,15 April 2016,299500.0,2,1.0,740.0,6300.0,1.0,No,None,Fair,6,740.0,0,76,0,98126.0,47.5158,-122.376,740.0,6300
2426049113,15 April 2016,459000.0,4,1.5,2020.0,9583.0,2.0,No,None,Good,7,2020.0,0,55,0,98034.0,47.7283,-122.238,1770.0,8625
8665050450,14 September 2017,435000.0,3,2.5,1730.0,4065.0,2.0,No,None,Fair,8,1730.0,0,22,0,98029.0,47.5668,-122.005,1730.0,4094
2787320620,14 October 2017,222000.0,3,1.75,1370.0,8280.0,1.0,No,None,Good,7,1370.0,0,38,0,98031.0,47.4096,-122.17200000000001,1850.0,7820
5100401411,14 October 2017,485000.0,4,1.0,1210.0,6380.0,1.5,No,None,Fair,7,1210.0,0,82,0,98115.0,47.6924,-122.321,1340.0,6380
2767602855,15 April 2016,750000.0,5,3.5,2160.0,2323.0,3.0,No,None,Fair,9,2160.0,0,11,0,98107.0,47.6726,-122.39,1750.0,4650
7575620750,14 December 2017,266000.0,3,2.25,1550.0,6022.0,2.0,No,None,Fair,8,1550.0,0,29,0,98003.0,47.3525,-122.304,1650.0,5627
1529300115,14 June 2017,455000.0,2,1.0,1170.0,6000.0,1.0,No,None,Good,7,970.0,200,77,0,98103.0,47.6994,-122.354,2130.0,6002
122029066,15 May 2016,490000.0,3,1.75,2020.0,215622.0,2.0,No,None,Good,7,2020.0,0,43,0,98070.0,47.4189,-122.499,1810.0,215622
8732130580,15 April 2016,280000.0,3,1.75,1740.0,8625.0,1.0,No,None,Good,7,1240.0,500,40,0,98023.0,47.3054,-122.38,1980.0,8625
1689400375,14 August 2017,1129575.0,4,3.25,3100.0,3900.0,2.0,No,Twice,Excellent,9,2090.0,1010,95,0,98109.0,47.6385,-122.348,2110.0,3900
985001321,14 December 2017,291000.0,4,1.0,1590.0,24330.0,1.5,No,None,Fair,6,1140.0,450,76,0,98168.0,47.4906,-122.309,1000.0,16228
7987400475,15 April 2016,745000.0,5,3.0,2400.0,10126.0,2.0,No,Thrice,Fair,8,2400.0,0,37,0,98126.0,47.5726,-122.37299999999999,2250.0,3946
6383000820,14 August 2017,685900.0,3,2.5,2290.0,9142.0,1.0,No,None,Fair,8,2290.0,0,46,0,98117.0,47.691,-122.387,1770.0,8035
1311400120,14 August 2017,160000.0,3,1.75,1610.0,7392.0,1.0,No,None,Good,7,1610.0,0,54,0,98001.0,47.3413,-122.28,1450.0,7392
1153000040,15 April 2016,650000.0,4,2.5,2240.0,9934.0,1.0,No,None,Good,8,1490.0,750,50,0,98005.0,47.6147,-122.166,2640.0,11622
7452500530,15 February 2016,250000.0,2,1.0,850.0,6370.0,1.0,No,None,Fair,6,850.0,0,67,0,98126.0,47.5198,-122.37299999999999,850.0,5170
6300000212,15 February 2016,265000.0,2,1.5,920.0,1458.0,2.0,No,None,Fair,7,920.0,0,23,0,98133.0,47.7081,-122.34200000000001,1110.0,1598
3332000530,14 November 2017,599000.0,5,3.25,2590.0,6180.0,1.0,No,None,Fair,7,1330.0,1260,58,0,98118.0,47.551,-122.272,1560.0,6180
7657600195,14 November 2017,199950.0,3,1.0,1340.0,7260.0,1.5,No,None,Fair,6,1340.0,0,74,0,98178.0,47.4934,-122.23700000000001,1210.0,7260
1102000237,15 April 2016,712500.0,4,2.75,2420.0,11201.0,1.0,No,Once,Fair,8,1420.0,1000,70,1999,98118.0,47.5459,-122.265,3170.0,9385
2887702070,14 October 2017,490000.0,2,1.0,1420.0,4305.0,1.0,No,None,Good,7,920.0,500,77,0,98115.0,47.6864,-122.311,1420.0,4305
6392001005,14 June 2017,511500.0,4,1.0,1360.0,6000.0,1.5,No,None,Fair,7,1360.0,0,101,0,98115.0,47.6854,-122.288,1710.0,6000
1601600195,15 March 2016,299000.0,3,1.0,1510.0,6200.0,1.0,No,None,Fair,6,1010.0,500,63,0,98118.0,47.5293,-122.274,1710.0,8623
3586500620,14 August 2017,685000.0,4,2.5,2650.0,25248.0,1.0,No,Twice,Fair,9,2330.0,320,64,0,98177.0,47.7537,-122.37299999999999,3020.0,23135
6021502250,14 August 2017,597000.0,4,2.0,2120.0,4000.0,1.5,No,None,Good,7,1720.0,400,91,0,98117.0,47.688,-122.383,1760.0,4000
3830210220,14 September 2017,210000.0,3,1.0,1200.0,7200.0,1.0,No,None,Fair,6,1200.0,0,41,0,98030.0,47.3746,-122.18299999999999,1200.0,7420
2568300266,14 May 2017,659000.0,4,2.5,3190.0,11375.0,1.0,No,None,Excellent,8,2210.0,980,72,0,98125.0,47.70399999999999,-122.3,1100.0,8500
3423600065,14 June 2017,540000.0,3,1.0,1050.0,4160.0,1.0,No,None,Good,7,1050.0,0,93,0,98115.0,47.6756,-122.3,1580.0,3680
3343300180,15 March 2016,469000.0,3,2.0,1300.0,22605.0,1.0,No,None,Fair,7,1300.0,0,20,0,98056.0,47.5337,-122.18700000000001,2250.0,10215
3125079013,15 April 2016,1070000.0,3,2.5,3970.0,263538.0,1.5,No,None,Fair,9,3970.0,0,27,0,98024.0,47.6067,-121.95200000000001,3970.0,194676
6453900040,14 July 2017,575000.0,5,2.5,2990.0,7500.0,1.0,No,Twice,Fair,9,1800.0,1190,46,0,98177.0,47.7707,-122.369,2800.0,9860
148000590,14 July 2017,725000.0,4,2.75,2440.0,7042.0,1.5,No,Twice,Good,7,1640.0,800,77,0,98116.0,47.5731,-122.40799999999999,2170.0,7900
419000015,14 September 2017,299950.0,4,1.0,1170.0,5400.0,1.0,No,None,Excellent,6,1170.0,0,65,0,98056.0,47.492,-122.17200000000001,1100.0,5400
303000220,15 April 2016,375000.0,4,2.0,2270.0,18450.0,1.0,No,None,Fair,7,2270.0,0,57,0,98001.0,47.3264,-122.262,2150.0,18450
6450302175,14 November 2017,342450.0,3,1.5,1280.0,5525.0,1.0,No,None,Fair,7,1280.0,0,56,0,98133.0,47.7339,-122.336,1330.0,5286
1180000625,14 October 2017,315000.0,4,2.5,1950.0,3225.0,2.0,No,None,Fair,7,1950.0,0,16,0,98178.0,47.5014,-122.226,1980.0,3225
7972600450,14 December 2017,328000.0,4,2.75,1930.0,3840.0,1.0,No,None,Fair,7,1170.0,760,21,0,98106.0,47.5303,-122.346,1610.0,3840
1328300180,14 May 2017,323000.0,4,2.75,1970.0,7213.0,1.0,No,None,Fair,8,1170.0,800,41,0,98058.0,47.4424,-122.126,1980.0,7045
7866000158,14 October 2017,320000.0,4,3.0,1820.0,3120.0,1.0,No,None,Fair,7,1000.0,820,21,0,98118.0,47.5468,-122.274,1600.0,5001
7518505345,14 December 2017,550000.0,2,1.0,950.0,4080.0,1.0,No,None,Good,7,950.0,0,94,0,98117.0,47.6765,-122.384,1120.0,4080
8084900195,14 November 2017,1129575.0,6,3.5,4010.0,16200.0,1.0,No,None,Fair,8,2090.0,1920,63,1990,98004.0,47.6322,-122.21600000000001,3560.0,16200
4139420590,14 May 2017,1129575.0,4,3.5,4560.0,16643.0,1.0,No,Thrice,Fair,10,2230.0,2330,23,0,98006.0,47.5521,-122.115,4060.0,15177
4139420590,14 August 2017,1129575.0,4,3.5,4560.0,16643.0,1.0,No,Thrice,Fair,10,2230.0,2330,23,0,98006.0,47.5521,-122.115,4060.0,15177
2621600015,15 January 2016,120000.0,3,1.0,1150.0,8924.0,1.0,No,None,Fair,6,1150.0,0,75,0,98030.0,47.3865,-122.21700000000001,1492.0,8924
2621600015,15 April 2016,175000.0,3,1.0,1150.0,8924.0,1.0,No,None,Fair,6,1150.0,0,75,0,98030.0,47.3865,-122.21700000000001,1492.0,8924
8005100360,14 September 2017,169900.0,3,1.0,910.0,5800.0,1.5,No,None,Good,5,910.0,0,118,0,98022.0,47.2068,-121.992,1400.0,6766
9527000330,14 August 2017,508000.0,6,2.75,2890.0,7500.0,1.0,No,None,Good,8,1830.0,1060,42,0,98034.0,47.7099,-122.23,1880.0,7500
748000145,14 December 2017,335000.0,2,1.0,1070.0,6678.0,1.0,No,None,Good,7,1070.0,0,67,0,98133.0,47.7315,-122.35700000000001,1680.0,7788
9191200015,14 September 2017,613200.0,3,2.75,2050.0,3320.0,1.5,No,None,Good,7,1580.0,470,91,0,98105.0,47.6719,-122.301,1760.0,4150
1822300040,14 May 2017,420000.0,2,1.5,1040.0,3500.0,1.5,No,None,Good,6,1040.0,0,114,0,98144.0,47.588,-122.304,1340.0,1213
9129100040,14 August 2017,1000000.0,4,3.25,3320.0,8587.0,3.0,No,None,Fair,10,2950.0,370,10,0,98103.0,47.691,-122.337,1860.0,5668
3331500940,14 June 2017,342000.0,2,1.0,740.0,6180.0,1.0,No,None,Fair,6,740.0,0,70,0,98118.0,47.5517,-122.272,1330.0,4635
524069101,14 July 2017,850000.0,4,2.0,3380.0,90968.0,1.0,No,None,Good,9,1690.0,1690,39,0,98075.0,47.5936,-122.07700000000001,3380.0,42740
6021502310,14 December 2017,582000.0,2,1.75,1210.0,4141.0,1.0,No,None,Good,7,910.0,300,76,0,98117.0,47.68600000000001,-122.382,1310.0,4141
4022901316,14 October 2017,475000.0,3,2.5,2480.0,6031.0,2.0,No,None,Fair,8,2480.0,0,17,0,98155.0,47.772,-122.29700000000001,1850.0,7704
23500180,14 May 2017,570000.0,3,2.25,2010.0,6000.0,1.0,No,None,Fair,8,1330.0,680,43,0,98052.0,47.6912,-122.115,2080.0,8260
9191200490,15 March 2016,826600.0,4,3.25,3230.0,5000.0,1.5,No,None,Good,7,1750.0,1480,102,0,98105.0,47.6702,-122.3,1730.0,4000
1189000207,14 October 2017,387000.0,2,2.5,1170.0,1394.0,2.0,No,None,Fair,8,1170.0,0,17,0,98122.0,47.6131,-122.29700000000001,1250.0,3136
1771110720,14 May 2017,330000.0,3,1.0,1250.0,9126.0,1.0,No,None,Fair,7,1250.0,0,49,0,98077.0,47.7554,-122.07600000000001,1440.0,10620
224069010,14 July 2017,653450.0,3,2.5,2070.0,49658.0,1.0,No,None,Good,8,1540.0,530,38,0,98075.0,47.5936,-122.01299999999999,2620.0,35160
3630060040,14 September 2017,285000.0,2,1.0,1050.0,3088.0,1.0,No,None,Fair,7,1050.0,0,13,0,98029.0,47.5471,-121.99600000000001,1890.0,2772
3211100450,14 August 2017,217000.0,3,1.0,1400.0,7800.0,1.0,No,None,Fair,7,1400.0,0,56,0,98059.0,47.4789,-122.15899999999999,1400.0,7800
1245003255,15 February 2016,615000.0,3,1.0,1120.0,12500.0,1.0,No,None,Good,7,1120.0,0,41,0,98033.0,47.6842,-122.2,2380.0,10000
1438000110,14 June 2017,580135.0,4,2.5,3150.0,5886.0,2.0,No,None,Fair,8,3150.0,0,4,0,98059.0,47.4787,-122.12200000000001,2650.0,5886
8089500180,14 July 2017,1129575.0,4,3.5,4540.0,19767.0,2.0,No,None,Fair,10,4200.0,340,20,0,98006.0,47.5445,-122.137,3990.0,12881
6802200110,14 October 2017,231200.0,3,2.0,1400.0,8821.0,1.0,No,None,Fair,7,1400.0,0,27,0,98022.0,47.1949,-121.98899999999999,1450.0,8721
7203100120,14 June 2017,680000.0,4,2.75,2500.0,4950.0,2.0,No,None,Fair,8,2500.0,0,8,0,98053.0,47.6964,-122.01700000000001,2500.0,4950
3445400120,14 July 2017,267500.0,3,1.5,1390.0,2153.0,2.0,No,None,Fair,7,1390.0,0,17,0,98118.0,47.5506,-122.29,1100.0,2617
1454100650,14 August 2017,942000.0,4,2.75,3160.0,37200.0,2.0,No,Thrice,Fair,8,2310.0,850,79,0,98125.0,47.7214,-122.285,3130.0,20000
106000015,14 June 2017,435000.0,3,1.75,1310.0,8065.0,1.0,No,None,Good,6,1310.0,0,70,0,98117.0,47.701,-122.368,1420.0,8100
9459200110,14 June 2017,315000.0,2,1.0,1740.0,3622.0,1.0,No,None,Good,7,950.0,790,94,0,98118.0,47.5541,-122.29,1270.0,3800
3448000410,14 May 2017,354901.0,3,2.5,1490.0,1709.0,3.0,No,None,Fair,8,1490.0,0,14,0,98125.0,47.7173,-122.29899999999999,1364.0,1709
8682281220,14 October 2017,439888.0,2,2.0,1300.0,6515.0,1.0,No,None,Fair,8,1300.0,0,13,0,98053.0,47.7078,-122.01299999999999,1640.0,6009
2114700530,15 January 2016,360000.0,4,1.0,1460.0,3840.0,1.5,No,None,Fair,8,1340.0,120,90,0,98106.0,47.533,-122.34700000000001,990.0,4200
8093600065,14 December 2017,205000.0,4,1.0,1030.0,6621.0,1.0,No,None,Good,6,1030.0,0,63,0,98055.0,47.4857,-122.221,1420.0,6631
4137030040,14 June 2017,299995.0,3,2.5,1970.0,7500.0,2.0,No,None,Fair,8,1970.0,0,30,0,98092.0,47.2658,-122.21799999999999,1950.0,8220
5126900100,14 September 2017,150000.0,2,1.0,790.0,7275.0,1.0,No,None,Good,6,790.0,0,74,0,98058.0,47.4771,-122.17399999999999,850.0,7399
5469501530,14 June 2017,575000.0,3,2.25,3800.0,33825.0,1.0,No,None,Good,10,3330.0,470,42,0,98042.0,47.3797,-122.152,3470.0,14484
7784000180,15 May 2016,625000.0,3,2.0,2168.0,12616.0,2.0,No,Once,Good,7,2168.0,0,68,0,98146.0,47.4933,-122.367,2168.0,9750
7135520610,14 May 2017,950000.0,4,3.5,4140.0,13392.0,2.0,No,None,Fair,10,4140.0,0,18,0,98059.0,47.5261,-122.14399999999999,4140.0,11529
8856500120,15 February 2016,278800.0,4,2.5,2440.0,7797.0,1.0,No,None,Fair,8,1560.0,880,53,0,98031.0,47.3895,-122.22200000000001,2090.0,8100
5015000180,14 November 2017,713500.0,3,2.0,1720.0,4200.0,2.0,No,None,Fair,8,1720.0,0,110,1992,98112.0,47.6285,-122.301,1720.0,4200
3024059014,15 March 2016,1129575.0,4,2.25,3020.0,11489.0,1.5,Yes,Thrice,Excellent,10,2110.0,910,102,1988,98040.0,47.5395,-122.21,3890.0,11489
9268200348,14 October 2017,439000.0,5,2.0,2610.0,5009.0,1.0,No,None,Fair,7,1710.0,900,30,0,98117.0,47.6969,-122.366,1600.0,5040
9195700040,14 September 2017,425000.0,3,2.0,1500.0,8086.0,1.0,No,None,Fair,7,1060.0,440,37,0,98027.0,47.5584,-122.081,1550.0,8086
8798000100,14 August 2017,252500.0,4,2.5,2600.0,11280.0,1.5,No,None,Fair,7,1570.0,1030,57,0,98003.0,47.33600000000001,-122.304,1660.0,11200
304000530,14 May 2017,185000.0,3,1.5,1370.0,8470.0,1.0,No,None,Good,7,1370.0,0,57,0,98092.0,47.2874,-122.19200000000001,1710.0,8800
3575304895,14 September 2017,406550.0,5,2.75,2400.0,15781.0,1.0,No,None,Good,7,1200.0,1200,44,0,98074.0,47.622,-122.059,2390.0,7500
9406500540,14 June 2017,243000.0,2,1.5,1068.0,1758.0,2.0,No,None,Fair,7,1068.0,0,28,0,98028.0,47.7527,-122.244,1078.0,1315
6071800410,14 December 2017,500000.0,3,1.5,2220.0,8994.0,1.0,No,None,Good,8,1110.0,1110,56,0,98006.0,47.5473,-122.17200000000001,2220.0,8994
2122049013,15 May 2016,204750.0,2,1.0,880.0,7575.0,1.0,No,None,Good,7,880.0,0,76,0,98198.0,47.3757,-122.304,1800.0,7575
5470100220,14 September 2017,222000.0,3,1.5,1310.0,9273.0,1.0,No,None,Good,7,1310.0,0,50,0,98042.0,47.3683,-122.147,1710.0,9600
6623400246,14 May 2017,200000.0,4,1.0,1350.0,11507.0,1.0,No,None,Fair,7,1350.0,0,52,0,98055.0,47.4269,-122.197,1320.0,25675
3918400028,14 October 2017,367000.0,3,2.25,1400.0,1320.0,3.0,No,Twice,Fair,8,1400.0,0,12,0,98133.0,47.7147,-122.35600000000001,1490.0,1449
1422700040,15 May 2016,183000.0,3,1.0,1170.0,7320.0,1.0,No,None,Fair,7,1170.0,0,56,0,98188.0,47.4685,-122.28200000000001,2040.0,7320
7660100336,14 December 2017,300000.0,3,2.5,1020.0,1570.0,2.0,No,None,Fair,7,720.0,300,14,0,98144.0,47.5871,-122.31700000000001,1470.0,1249
6145602240,14 August 2017,369000.0,3,1.75,1300.0,3844.0,1.0,No,None,Fair,7,1300.0,0,33,0,98133.0,47.7024,-122.355,1290.0,3844
7287100035,14 July 2017,380000.0,3,2.0,2010.0,16736.0,2.0,No,None,Good,6,2010.0,0,89,0,98133.0,47.7643,-122.352,1890.0,11477
5101405465,15 February 2016,463000.0,3,2.0,1590.0,5009.0,2.0,No,None,Good,6,1590.0,0,33,0,98125.0,47.7012,-122.322,1730.0,6380
3756500180,14 December 2017,475000.0,3,1.0,1470.0,9750.0,1.0,No,None,Fair,7,1470.0,0,55,0,98034.0,47.7155,-122.194,1300.0,9750
3750605620,15 March 2016,225000.0,3,1.75,1580.0,14400.0,1.0,No,None,Good,7,1580.0,0,37,0,98001.0,47.2598,-122.281,1480.0,9600
2473350790,15 May 2016,371000.0,3,1.75,1970.0,9512.0,1.0,No,None,Fair,8,1970.0,0,50,0,98058.0,47.4545,-122.146,2250.0,10573
3389900965,14 August 2017,625000.0,3,2.5,2330.0,3141.0,2.0,No,None,Fair,8,2330.0,0,15,0,98116.0,47.5622,-122.39200000000001,1980.0,5265
1068000375,14 September 2017,1129575.0,6,5.0,7100.0,18200.0,2.5,No,None,Fair,2,5240.0,1860,85,2002,98199.0,47.6427,-122.40799999999999,3130.0,6477
9407100730,15 January 2016,329000.0,3,1.75,1230.0,10725.0,1.0,No,None,Fair,7,1230.0,0,38,0,98045.0,47.4431,-121.772,1250.0,10170
7618700112,15 February 2016,634000.0,3,1.75,2570.0,13000.0,2.0,No,None,Good,7,2570.0,0,56,0,98177.0,47.7705,-122.37100000000001,2570.0,8521
5104540360,14 November 2017,616000.0,4,2.5,3440.0,6915.0,2.0,No,None,Fair,10,3440.0,0,12,0,98038.0,47.3538,-122.00399999999999,3200.0,6915
1051000040,15 April 2016,1129575.0,3,2.25,3330.0,20053.0,2.0,No,None,Fair,9,3330.0,0,50,1998,98004.0,47.6395,-122.214,2870.0,20053
2896400300,15 March 2016,435000.0,4,2.25,1780.0,2684.0,2.0,No,None,Fair,7,1780.0,0,16,0,98072.0,47.7642,-122.149,1670.0,2426
5003600120,15 April 2016,320000.0,4,2.5,2110.0,6295.0,2.0,No,None,Fair,8,2110.0,0,18,0,98030.0,47.3641,-122.193,2720.0,6311
6352600490,15 January 2016,820000.0,4,3.5,2770.0,8049.0,2.0,No,None,Fair,9,2770.0,0,16,0,98074.0,47.6469,-122.081,3410.0,7447
3820350120,14 August 2017,310000.0,3,2.5,1590.0,3359.0,2.0,No,None,Fair,7,1590.0,0,18,0,98019.0,47.7349,-121.986,1820.0,3383
4235400097,14 December 2017,443750.0,3,2.25,1460.0,968.0,2.0,No,None,Fair,7,1140.0,320,15,0,98199.0,47.6601,-122.4,1460.0,1531
2757000040,14 June 2017,795000.0,4,2.25,2070.0,13084.0,1.0,No,None,Good,8,1700.0,370,51,0,98040.0,47.5606,-122.22200000000001,2520.0,10180
537000325,14 November 2017,475000.0,3,2.5,2420.0,36862.0,1.0,No,None,Good,8,1530.0,890,61,0,98003.0,47.3264,-122.30799999999999,1670.0,9046
9522100485,14 May 2017,585000.0,5,1.75,2000.0,3750.0,2.0,No,None,Good,7,2000.0,0,97,0,98103.0,47.6618,-122.355,1520.0,3750
345700040,14 July 2017,315000.0,2,1.0,1010.0,7338.0,2.0,No,None,Good,7,1010.0,0,37,0,98056.0,47.5123,-122.19,1220.0,7719
